id	label	cis_code	generic_type	elt_number	drug_name
329	LEVOCETIRIZINE (DICHLORHYDRATE DE) 5 mg – XYZALL 5 mg, comprimé pelliculé.	62623876	1	9	
329	LEVOCETIRIZINE (DICHLORHYDRATE DE) 5 mg – XYZALL 5 mg, comprimé pelliculé.	65403846	1	13	
330	CEFTRIAXONE (SODIQUE) équivalant à CEFTRIAXONE 2 g - ROCEPHINE 2 g, poudre pour solution pour perfusion.	68775289	0	1	
331	ECONAZOLE (NITRATE D') 150 mg – GYNO PEVARYL LP 150 mg, ovule à libération prolongée.	67460721	1	13	
332	IBUPROFENE 400 mg - ADVILMED 400 mg, comprimé enrobé.	67694432	1	5	
332	IBUPROFENE 400 mg - ADVILMED 400 mg, comprimé enrobé.	63980518	1	9	
337	ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL ANHYDRE 1 mg - ESTROFEM 1 mg, comprimé pelliculé.	66690363	1	2	
338	ESTRADIOL HEMIHYDRATE équivalant à ESTRADIOL ANHYDRE 2 mg - ESTROFEM 2 mg, comprimé pelliculé.	64239461	1	2	
340	GABAPENTINE 400 mg - NEURONTIN 400 mg, gélule.	65233504	1	2	
345	MINOXIDIL 5 % - ALOSTIL 5 POUR CENT, solution pour application cutanée - REGAINE 5 POUR CENT, solution pour application cutanée.	66301762	0	2	
346	CLARITHROMYCINE 250 mg - ZECLAR 250 mg, comprimé pelliculé	64055632	1	8	
348	PINAVERIUM (BROMURE DE) 100 mg - DICETEL 100 mg, comprimé pelliculé.	68658880	1	8	
349	SIMVASTATINE 10 mg - ZOCOR 10 mg, comprimé enrobé - LODALES 10 mg, comprimé enrobé.	61753678	0	1	
349	SIMVASTATINE 10 mg - ZOCOR 10 mg, comprimé enrobé - LODALES 10 mg, comprimé enrobé.	63845125	0	2	
349	SIMVASTATINE 10 mg - ZOCOR 10 mg, comprimé enrobé - LODALES 10 mg, comprimé enrobé.	68875268	1	10	
349	SIMVASTATINE 10 mg - ZOCOR 10 mg, comprimé enrobé - LODALES 10 mg, comprimé enrobé.	66538291	1	11	
349	SIMVASTATINE 10 mg - ZOCOR 10 mg, comprimé enrobé - LODALES 10 mg, comprimé enrobé.	65973262	1	15	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	68413450	1	3	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	68096313	1	13	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	68025526	1	19	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	69864698	1	21	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	65581090	1	26	
350	OMEPRAZOLE 10 mg - MOPRAL 10 mg, gélule gastro-résistante - ZOLTUM 10 mg, gélule gastro-résistante	62872742	1	30	
351	RISPERIDONE 1 mg - RISPERDAL 1 mg, comprimé pelliculé.	68169512	1	7	
351	RISPERIDONE 1 mg - RISPERDAL 1 mg, comprimé pelliculé.	67701859	1	10	
351	RISPERIDONE 1 mg - RISPERDAL 1 mg, comprimé pelliculé.	68907805	1	13	
352	RISPERIDONE 2 mg - RISPERDAL 2 mg, comprimé pelliculé.	67594364	1	7	
352	RISPERIDONE 2 mg - RISPERDAL 2 mg, comprimé pelliculé.	65197086	1	10	
352	RISPERIDONE 2 mg - RISPERDAL 2 mg, comprimé pelliculé.	62730223	1	13	
353	RISPERIDONE 4 mg - RISPERDAL 4 mg, comprimé pelliculé.	63614008	1	7	
353	RISPERIDONE 4 mg - RISPERDAL 4 mg, comprimé pelliculé.	69621365	1	10	
353	RISPERIDONE 4 mg - RISPERDAL 4 mg, comprimé pelliculé.	67014651	1	13	
356	MIDAZOLAM (CHLORHYDRATE DE) équivalant à MIDAZOLAM 1 mg/ml - HYPNOVEL 1 mg/ml, solution injectable.	65358251	0	1	
357	MIDAZOLAM (CHLORHYDRATE DE) équivalant à MIDAZOLAM 5 mg/ml - HYPNOVEL 5 mg/ml, solution injectable.	64168402	0	1	
360	SUFENTANIL (CITRATE DE) équivalant à SUFENTANIL 50 µg/ml - SUFENTA 50 microgrammes/1 ml, solution injectable (I.V. ou péridurale) en ampoule (AMPOULE de 1 ml).	68063719	0	1	
366	GABAPENTINE 600 mg – NEURONTIN 600 mg, comprimé pelliculé.	67517318	1	2	
366	GABAPENTINE 600 mg – NEURONTIN 600 mg, comprimé pelliculé.	64552794	1	11	
367	GABAPENTINE 800 mg – NEURONTIN 800 mg, comprimé pelliculé.	67175074	1	10	
369	SIMVASTATINE 5 mg - ZOCOR 5 mg, comprimé pelliculé - LODALES 5 mg, comprimé enrobé.	65393327	0	2	
369	SIMVASTATINE 5 mg - ZOCOR 5 mg, comprimé pelliculé - LODALES 5 mg, comprimé enrobé.	66696583	1	3	
369	SIMVASTATINE 5 mg - ZOCOR 5 mg, comprimé pelliculé - LODALES 5 mg, comprimé enrobé.	62856542	1	4	
369	SIMVASTATINE 5 mg - ZOCOR 5 mg, comprimé pelliculé - LODALES 5 mg, comprimé enrobé.	68015603	1	5	
370	SIMVASTATINE 80 mg - ZOCOR 80 mg, comprimé pelliculé - LODALES 80 mg, comprimé pelliculé.	66072057	0	1	
370	SIMVASTATINE 80 mg - ZOCOR 80 mg, comprimé pelliculé - LODALES 80 mg, comprimé pelliculé.	62589922	0	2	
370	SIMVASTATINE 80 mg - ZOCOR 80 mg, comprimé pelliculé - LODALES 80 mg, comprimé pelliculé.	66315630	1	3	
370	SIMVASTATINE 80 mg - ZOCOR 80 mg, comprimé pelliculé - LODALES 80 mg, comprimé pelliculé.	66059394	1	4	
370	SIMVASTATINE 80 mg - ZOCOR 80 mg, comprimé pelliculé - LODALES 80 mg, comprimé pelliculé.	61460611	1	5	
371	FLUCONAZOLE 2 mg/ml - TRIFLUCAN 2 mg/ml, solution pour perfusion.	60954048	1	2	
371	FLUCONAZOLE 2 mg/ml - TRIFLUCAN 2 mg/ml, solution pour perfusion.	61404089	1	9	
372	RAMIPRIL 1,25 mg - TRIATEC 1,25 mg, comprimé.	68645477	1	3	
373	RAMIPRIL 2,5 mg - TRIATEC 2,5 mg, comprimé sécable.	62197615	1	13	
374	RAMIPRIL 5 mg - TRIATEC 5 mg, comprimé sécable.	63946448	1	13	
378	OFLOXACINE 200 mg/40 ml - OFLOCET 200 mg/40 ml, solution injectable pour perfusion.	60228656	0	1	
379	PRAVASTATINE SODIQUE 10 mg - ELISOR 10 mg, comprimé sécable - VASTEN 10 mg, comprimé sécable.	64917990	1	11	
379	PRAVASTATINE SODIQUE 10 mg - ELISOR 10 mg, comprimé sécable - VASTEN 10 mg, comprimé sécable.	60691768	1	13	
380	PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable.	66479206	2	6	
380	PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable.	62288520	1	11	
380	PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable.	68890423	2	17	
380	PRAVASTATINE SODIQUE 20 mg - ELISOR 20 mg, comprimé sécable - VASTEN 20 mg, comprimé sécable.	67255378	1	20	
381	PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé.	65603156	1	9	
381	PRAVASTATINE SODIQUE 40 mg - ELISOR 40 mg, comprimé - VASTEN 40 mg, comprimé.	68714222	1	17	
382	RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable.	66649103	1	13	
382	RAMIPRIL 10 mg - TRIATEC 10 mg, comprimé sécable.	68079036	1	19	
384	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 2 g + 200 mg ADULTES - AUGMENTIN 2 g/200 mg ADULTES, poudre pour solution pour perfusion	69571791	1	2	
385	CARBOPLATINE 10 mg/ml - PARAPLATINE 10 mg/ml, solution injectable pour perfusion.	65660965	0	1	
387	CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé	63486416	1	8	
387	CLARITHROMYCINE 500 mg - ZECLAR 500 mg, comprimé pelliculé	68596083	1	10	
389	FENOFIBRATE 160 mg - LIPANTHYL 160 mg, comprimé pelliculé.	66211012	1	7	
398	MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 10 mg/5 ml - NOVANTRONE 10 mg/5 ml, solution à diluer pour perfusion (FLACON de 5 ml).	65272375	1	4	
400	MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 20 mg/10 ml - NOVANTRONE 20 mg/10 ml, solution à diluer pour perfusion (FLACON de 10 ml).	65272375	1	3	
406	LIDOCAINE  2,5 % + PRILOCAINE 2,5 % - EMLA 5 POUR CENT, crème.	67973040	1	5	
407	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE  + ACIDE CLAVULANIQUE 500 mg + 50 mg  - AUGMENTIN 500 mg/50 mg, poudre pour solution injectable/pour perfusion (I.V.).	65156050	1	2	
408	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 1 g + 100 mg ENFANTS - AUGMENTIN 1 g/100 mg ENFANTS, poudre pour solution injectable (I.V.).	62168834	0	1	
408	AMOXICILLINE + CLAVULANATE DE POTASSIUM équivalant à AMOXICILLINE + ACIDE CLAVULANIQUE 1 g + 100 mg ENFANTS - AUGMENTIN 1 g/100 mg ENFANTS, poudre pour solution injectable (I.V.).	64035583	1	2	
410	FLUOROURACILE 50 mg/ml - FLUORO-URACILE MEDA PHARMA 250 mg/5 ml, solution injectable en flacon (FLACON de 5 ml).	62232137	0	1	
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	64276748	1	5	
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	68652347	1	11	
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	68009365	1	13	
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	68693027	1	15	
411	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 50 mg - ZOLOFT 50 mg, gélule.	62677849	1	19	
414	CEFTAZIDIME 500 mg - FORTUM 500 mg ENFANTS ET NOURRISSONS, poudre pour solution injectable (IM, IV).	63894720	1	3	
418	PACLITAXEL 6 mg/1 ml - TAXOL 6 mg/ml, solution à diluer pour perfusion.	62392896	1	4	
418	PACLITAXEL 6 mg/1 ml - TAXOL 6 mg/ml, solution à diluer pour perfusion.	67863213	1	5	
421	ALFUZOSINE (CHLORHYDRATE D') 5 mg - XATRAL L P 5 mg, comprimé pelliculé à libération prolongée.	62268208	0	1	
429	ACICLOVIR 250 mg - ZOVIRAX 250 mg, poudre pour solution injectable (IV).	61754342	1	2	
430	ACICLOVIR 500 mg - ZOVIRAX 500 mg, poudre pour solution injectable (IV).	69116587	1	2	
432	EPIRUBICINE (CHLORHYDRATE D') 200 mg/100 ml - FARMORUBICINE 200 mg/100 ml, solution pour perfusion (FLACON de 100 ml).	61040251	1	4	
432	EPIRUBICINE (CHLORHYDRATE D') 200 mg/100 ml - FARMORUBICINE 200 mg/100 ml, solution pour perfusion (FLACON de 100 ml).	68361352	1	5	
432	EPIRUBICINE (CHLORHYDRATE D') 200 mg/100 ml - FARMORUBICINE 200 mg/100 ml, solution pour perfusion (FLACON de 100 ml).	60664326	1	6	
434	GLIMEPIRIDE 1 mg - AMAREL 1 mg, comprimé.	66594774	1	8	
435	GLIMEPIRIDE 2 mg - AMAREL 2 mg, comprimé.	67873638	1	8	
436	GLIMEPIRIDE 3 mg - AMAREL 3 mg, comprimé.	61954695	1	8	
437	GLIMEPIRIDE 4 mg - AMAREL 4 mg, comprimé.	64011664	1	8	
445	PREDNISONE 1 mg - CORTANCYL 1 mg, comprimé.	64970217	1	2	
446	BISOPROLOL (HEMIFUMARATE DE) 1,25 mg - CARDENSIEL 1,25 mg, comprimé pelliculé - CARDIOCOR 1,25 mg, comprimé pelliculé	69266640	1	4	
446	BISOPROLOL (HEMIFUMARATE DE) 1,25 mg - CARDENSIEL 1,25 mg, comprimé pelliculé - CARDIOCOR 1,25 mg, comprimé pelliculé	64532539	1	8	
447	BISOPROLOL (HEMIFUMARATE DE) 2,5 mg - CARDENSIEL 2,5 mg, comprimé pelliculé sécable - CARDIOCOR 2,5 mg, comprimé pelliculé sécable	63276706	1	5	
447	BISOPROLOL (HEMIFUMARATE DE) 2,5 mg - CARDENSIEL 2,5 mg, comprimé pelliculé sécable - CARDIOCOR 2,5 mg, comprimé pelliculé sécable	68982836	1	10	
448	BISOPROLOL (HEMIFUMARATE DE) 3,75 mg - CARDENSIEL 3,75 mg, comprimé pelliculé sécable - CARDIOCOR 3,75 mg, comprimé pelliculé sécable	64862113	0	2	
448	BISOPROLOL (HEMIFUMARATE DE) 3,75 mg - CARDENSIEL 3,75 mg, comprimé pelliculé sécable - CARDIOCOR 3,75 mg, comprimé pelliculé sécable	66528824	1	4	
448	BISOPROLOL (HEMIFUMARATE DE) 3,75 mg - CARDENSIEL 3,75 mg, comprimé pelliculé sécable - CARDIOCOR 3,75 mg, comprimé pelliculé sécable	68241082	1	8	
449	BISOPROLOL (HEMIFUMARATE DE) 5 mg - CARDENSIEL 5 mg, comprimé pelliculé sécable - CARDIOCOR 5 mg, comprimé pelliculé sécable	63954886	1	5	
449	BISOPROLOL (HEMIFUMARATE DE) 5 mg - CARDENSIEL 5 mg, comprimé pelliculé sécable - CARDIOCOR 5 mg, comprimé pelliculé sécable	60281064	1	10	
450	BISOPROLOL (HEMIFUMARATE DE) 7,5 mg - CARDENSIEL 7,5 mg, comprimé pelliculé sécable - CARDIOCOR 7,5 mg, comprimé pelliculé sécable	64461800	0	2	
450	BISOPROLOL (HEMIFUMARATE DE) 7,5 mg - CARDENSIEL 7,5 mg, comprimé pelliculé sécable - CARDIOCOR 7,5 mg, comprimé pelliculé sécable	63110385	1	4	
450	BISOPROLOL (HEMIFUMARATE DE) 7,5 mg - CARDENSIEL 7,5 mg, comprimé pelliculé sécable - CARDIOCOR 7,5 mg, comprimé pelliculé sécable	69051335	1	8	
451	BISOPROLOL (HEMIFUMARATE DE) 10 mg - CARDENSIEL 10 mg, comprimé pelliculé sécable - CARDIOCOR 10 mg, comprimé pelliculé sécable	68798569	0	2	
451	BISOPROLOL (HEMIFUMARATE DE) 10 mg - CARDENSIEL 10 mg, comprimé pelliculé sécable - CARDIOCOR 10 mg, comprimé pelliculé sécable	65213665	1	5	
451	BISOPROLOL (HEMIFUMARATE DE) 10 mg - CARDENSIEL 10 mg, comprimé pelliculé sécable - CARDIOCOR 10 mg, comprimé pelliculé sécable	68738376	1	9	
451	BISOPROLOL (HEMIFUMARATE DE) 10 mg - CARDENSIEL 10 mg, comprimé pelliculé sécable - CARDIOCOR 10 mg, comprimé pelliculé sécable	65604030	1	11	
452	MITOXANTRONE (CHLORHYDRATE DE) équivalant à MITOXANTRONE 25 mg/12,5 ml - NOVANTRONE 25 mg/12,5 ml, solution à diluer pour perfusion (FLACON de 12,5 ml).	67874829	0	1	
455	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 25 mg - ZOLOFT 25 mg, gélule.	65090846	1	3	
455	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 25 mg - ZOLOFT 25 mg, gélule.	69708254	1	8	
455	SERTRALINE (CHLORHYDRATE DE) équivalant à SERTRALINE 25 mg - ZOLOFT 25 mg, gélule.	66848087	1	10	
456	QUINAPRIL (CHLORHYDRATE DE) équivalant à QUINAPRIL 10 mg - ACUITEL 10 mg, comprimé enrobé.	62933405	0	1	
460	TRIMEBUTINE (MALEATE DE) 200 mg - DEBRIDAT 200 mg, comprimé pelliculé.	69614285	1	13	
461	BUPRENORPHINE (CHLORHYDRATE DE) 2 mg - SUBUTEX 2 mg, comprimé sublingual.	60303692	1	6	
461	BUPRENORPHINE (CHLORHYDRATE DE) 2 mg - SUBUTEX 2 mg, comprimé sublingual.	62402600	1	10	
462	BUPRENORPHINE (CHLORHYDRATE DE) 8 mg - SUBUTEX 8 mg, comprimé sublingual.	64852927	1	6	
462	BUPRENORPHINE (CHLORHYDRATE DE) 8 mg - SUBUTEX 8 mg, comprimé sublingual.	65710222	1	10	
463	BUPRENORPHINE (CHLORHYDRATE DE) 0,4 mg - SUBUTEX 0,4 mg, comprimé sublingual.	60825669	1	6	
463	BUPRENORPHINE (CHLORHYDRATE DE) 0,4 mg - SUBUTEX 0,4 mg, comprimé sublingual.	64738197	1	10	
467	AMLODIPINE (BESILATE D') 10 mg - AMLOR 10 mg, gélule.	62544795	1	3	
467	AMLODIPINE (BESILATE D') 10 mg - AMLOR 10 mg, gélule.	60234292	1	8	
467	AMLODIPINE (BESILATE D') 10 mg - AMLOR 10 mg, gélule.	67477222	1	20	
468	AMLODIPINE (BESILATE D') 5 mg - AMLOR 5 mg, gélule.	69157452	1	3	
468	AMLODIPINE (BESILATE D') 5 mg - AMLOR 5 mg, gélule.	68868206	1	8	
468	AMLODIPINE (BESILATE D') 5 mg - AMLOR 5 mg, gélule.	60289221	1	20	
470	ACECLOFENAC 100 mg - CARTREX 100 mg, comprimé pelliculé.	64937530	1	5	
478	NICORANDIL 10 mg - ADANCOR 10 mg, comprimé sécable - IKOREL 10 mg, comprimé sécable.	62238161	1	5	
478	NICORANDIL 10 mg - ADANCOR 10 mg, comprimé sécable - IKOREL 10 mg, comprimé sécable.	66456983	1	9	
480	NICORANDIL 20 mg - ADANCOR 20 mg, comprimé - IKOREL 20 mg, comprimé.	69026022	1	6	
480	NICORANDIL 20 mg - ADANCOR 20 mg, comprimé - IKOREL 20 mg, comprimé.	62132158	1	9	
481	FLUMAZENIL 0,5 mg/5 ml - ANEXATE 0,5 mg/5 ml, solution injectable (I.V.) (AMPOULE de 5 ml).	65911524	1	2	
483	CROMOGLICATE DE SODIUM 2 g/100 ml - OPTICRON 2 POUR CENT, collyre.	63603741	1	3	
489	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,030 mg - MINULET, comprimé enrobé -  MONEVA, comprimé enrobé.	63397960	1	5	
490	FINASTERIDE 5 mg - CHIBRO-PROSCAR 5 mg, comprimé pelliculé.	68401423	1	11	
491	GESTODENE 0,075 mg + ETHINYLESTRADIOL 0,020 mg - MELIANE, comprimé enrobé - HARMONET, comprimé enrobé.	64118627	1	5	
492	MIRTAZAPINE 45 mg - NORSET 45 mg, comprimé orodispersible.	62172423	0	1	
492	MIRTAZAPINE 45 mg - NORSET 45 mg, comprimé orodispersible.	65667415	1	2	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	68445366	1	4	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	65499145	1	12	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	67954403	1	13	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	66001398	1	17	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	62640879	1	18	
493	PERINDOPRIL TERT-BUTYLAMINE 2 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 2 mg, comprimé - PERINDOPRIL ARGININE 2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - PERINDOPRIL TOSILATE  2,5 mg, équivalant à 1,67 mg de PERINDOPRIL - COVERSYL 2,5 mg, comprimé pelliculé.	64871977	1	19	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	64156542	1	4	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	67989322	1	12	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	63016092	1	13	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	67676256	1	17	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	65229114	1	18	
494	PERINDOPRIL TERT-BUTYLAMINE 4 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 4 mg, comprimé sécable - PERINDOPRIL ARGININE 5 mg, équivalant à 3,35 mg de PERINDOPRIL - PERINDOPRIL TOSILATE 5 mg, équivalant à 3,35 mg de PERINDOPRIL- COVERSYL 5 mg, comprimé pelliculé sécable.	69140428	1	19	
495	TOPIRAMATE 50 mg - EPITOMAX 50 mg, comprimé pelliculé.	66673684	1	8	
496	TOPIRAMATE 100 mg - EPITOMAX 100 mg, comprimé pelliculé.	62045187	1	8	
497	TOPIRAMATE 200 mg - EPITOMAX 200 mg, comprimé pelliculé.	62424739	1	8	
498	BICALUTAMIDE 50 mg - CASODEX 50 mg, comprimé enrobé.	67312014	1	12	
500	ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 8 mg - ZOPHREN 8 mg, comprimé pelliculé.	65442685	1	7	
503	ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à ONDANSETRON 4 mg - ZOPHREN 4 mg, comprimé pelliculé.	60232989	1	2	
505	MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible.	62527917	0	1	
505	MIRTAZAPINE 15 mg - NORSET 15 mg, comprimé orodispersible.	62469339	1	6	
506	MIRTAZAPINE 30 mg - NORSET 30 mg, comprimé orodispersible.	62888839	0	1	
506	MIRTAZAPINE 30 mg - NORSET 30 mg, comprimé orodispersible.	62135072	1	2	
508	OMEPRAZOLE SODIQUE équivalant à OMEPRAZOLE 40 mg - MOPRAL 40 mg, poudre pour solution pour perfusion	61999270	0	1	
509	ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.).	61301630	1	4	
509	ONDANSETRON (CHLORHYDRATE D') DIHYDRATE équivalant à 2 mg/ml d'ONDANSETRON - ZOPHREN 2 mg/ml, solution injectable en ampoule (I.V.).	60146547	1	8	
517	QUINAPRIL (CHLORHYDRATE DE) équivalant à  QUINAPRIL 20 mg + HYDROCHLOROTHIAZIDE 12,5 mg - ACUILIX 20 mg/12,5 mg, comprimé pelliculé sécable - KORETIC 20 mg/12,5 mg, comprimé pelliculé sécable.	69777040	1	5	
518	CROMOGLICATE DE SODIUM 2 % - OPTICRON UNIDOSE, collyre en récipient unidose.	69335734	1	4	
519	EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml).	63297294	1	4	
519	EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml).	61040251	1	5	
519	EPIRUBICINE (CHLORHYDRATE D') 10 mg /5ml - FARMORUBICINE 10 mg/5 ml, solution pour perfusion (FLACON de 5 ml).	61165116	1	6	
520	EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml).	61040251	1	4	
520	EPIRUBICINE (CHLORHYDRATE D') 50 mg/25 ml - FARMORUBICINE 50 mg/25 ml, solution pour perfusion (FLACON de 25 ml).	60664326	1	5	
521	PERINDOPRIL TERT-BUTYLAMINE 8 mg, équivalant à 6,73 mg de PERINDOPRIL - PERINDOPRIL ARROW GENERIQUES 8 mg, comprimé - PERINDOPRIL ARGININE 10 mg, équivalant à 6,73 mg de PERINDOPRIL - PERINDOPRILTOSILATE 10 mg, équivalant à 6,73 mg de PERINDOPRIL - COVERSYL 10 mg, comprimé pelliculé.	68919953	1	4	
531	CEFPODOXIME PROXETIL 100 mg - ORELOX 100 mg, comprimé pelliculé.	64885749	1	5	
